employee_id,posting_id,last_process
a00002947,51766256,서류
a00002948,51563469,1차면접
a00002948,51628767,면접
a00002948,51710795,서류
a00002948,51648611,1차면접
a00002948,51593535,서류
a00002951,51693001,서류
a00002951,51782578,처우협의
a00002951,51539990,처우협의
a00002951,51669993,임원면접
a00002952,51741727,면접
a00002952,51561929,처우협의
a00002952,51766845,처우협의
a00002953,"",""
a00002954,51560652,서류
a00002954,51722486,서류
a00002954,51744900,서류
a00002955,51552111,2차면접
a00004028,51774117,서류
a00004028,51722568,1차면접
a00004028,51703133,면접
a00002958,51729870,서류
a00002959,51718107,처우협의
a00002959,51628298,면접
a00002959,51527082,처우협의
a00002959,51679707,1차면접
a00002959,51582866,인적성검사
a00003007,51606393,면접
a00011766,51691920,면접
a00011766,51581375,2차면접
a00011766,51630747,처우협의
a00005024,51734463,서류
a00005024,51747616,처우협의
a00005024,51665146,임원면접
a00003100,51575094,면접
a00003100,51582427,서류
a00003100,51501800,임원면접
a00002966,51639892,서류
a00002966,51640148,서류
a00003180,51743733,면접
a00002960,51735487,면접
a00002961,51758290,서류
a00002961,51693696,면접
a00002961,51536415,인적성검사
a00002961,51743731,면접
a00002961,51604821,처우협의
a00002962,51710795,서류
a00002962,51716908,면접
a00002963,"",""
a00012267,51475976,코딩테스트
a00012267,51735487,서류
a00002965,51476045,서류
a00002965,51588856,처우협의
a00003066,"",""
a00005648,"",""
a00002968,51568573,2차면접
a00002968,51693319,1차면접
a00002968,51757606,실무면접
a00002969,51680350,서류
a00002969,51686654,처우협의
a00002969,51731100,서류
a00002970,"",""
a00012268,51721304,2차면접
a00012269,51729977,임원면접
a00012269,51746105,면접
a00012269,51656828,처우협의
a00012269,51617687,서류
a00012269,51593510,실무면접
a00002971,51561127,인적성검사
a00002971,51582268,서류
a00002971,51766861,실무면접
a00002971,51691706,면접
a00002971,51502413,처우협의
a00002972,51628298,면접
a00002972,51562312,1차면접
a00002972,51582897,처우협의
a00002972,51552095,서류
a00002972,51679707,서류
a00002973,51757073,처우협의
a00002973,51692077,서류
a00002973,51693820,서류
a00002973,51540022,2차면접
a00002974,51706148,2차면접
a00002974,51757029,서류
a00002974,51538442,면접
a00002974,51613368,실무면접
a00002975,51603705,서류
a00002975,51710636,서류
a00002975,51581382,코딩테스트
a00002976,51603787,서류
a00002977,51625219,1차면접
a00002977,51731185,처우협의
a00012270,51592831,면접
a00012270,51718120,1차면접
a00012270,51690892,임원면접
a00002979,51689650,실무면접
a00002979,51691517,면접
a00002980,51768664,서류
a00002980,51710484,면접
a00002980,51602590,임원면접
a00002981,51559790,1차면접
a00002982,51708092,면접
a00002983,"",""
a00003030,51734434,면접
a00003030,51579705,2차면접
a00002984,51582452,면접
a00002984,51559340,처우협의
a00002984,51690919,임원면접
a00002984,51711226,면접
a00002984,51680368,서류
a00012271,51687402,서류
a00012271,51751636,2차면접
a00012271,51524521,서류
a00012271,51606029,서류
a00002985,51679707,서류
a00002986,51475976,코딩테스트
a00002986,51710627,서류
a00002986,51563854,코딩테스트
a00002987,51603787,면접
a00002987,51710408,서류
a00002987,51753320,서류
a00002987,51579705,서류
a00002987,51716476,실무면접
a00002988,"",""
a00002989,51603787,서류
a00002989,51474189,처우협의
a00002990,51668898,처우협의
a00002990,51669645,처우협의
a00002990,51741568,서류
a00002990,51756230,서류
a00002990,51539821,서류
a00003213,51721304,2차면접
a00003213,51691502,면접
a00003213,51691546,서류
a00003213,51691809,임원면접
a00003139,51617687,2차면접
a00003139,51746105,처우협의
a00003139,51690048,면접
a00003139,51721242,1차면접
a00003139,51551480,1차면접
a00002993,"",""
a00002991,51710484,처우협의
a00002991,51525750,1차면접
a00002991,51722550,코딩테스트
a00005570,51731185,코딩테스트
a00005570,51678427,면접
a00005570,51688138,실무면접
a00005570,51690892,임원면접
a00005570,51523822,서류
a00002992,51735473,서류
a00002992,51735487,서류
a00002992,51640101,면접
a00002992,51475976,임원면접
a00003019,51755248,처우협의
a00003008,51573322,서류
a00003008,51704621,서류
a00003008,51583599,면접
a00003008,51582452,서류
a00012272,"",""
a00003035,51559790,2차면접
a00003035,51560682,면접
a00003046,"",""
a00003002,"",""
a00002995,51618389,2차면접
a00002995,51523851,면접
a00002995,51583665,면접
a00002996,"",""
a00002997,51704288,처우협의
a00002997,51471872,서류
a00002997,51558148,1차면접
a00003006,51722761,2차면접
a00003006,51722883,1차면접
a00003006,51625219,1차면접
a00003006,51752071,처우협의
a00002999,51692441,서류
a00002999,51741559,처우협의
a00002999,51773204,임원면접
a00002999,51686215,서류
a00003009,51735473,면접
a00003009,51582427,임원면접
a00003000,"",""
a00004172,51629937,서류
a00004172,51690892,서류
a00004172,51547789,처우협의
a00004172,51708954,서류
a00003001,51765709,처우협의
a00003001,51690919,서류
a00003001,51475976,코딩테스트
a00003001,51735487,서류
a00003001,51735458,면접
a00003003,"",""
a00003004,51691527,면접
a00012273,51582406,서류
a00012273,51629588,1차면접
a00012273,51540745,면접
a00012273,51645304,인적성검사
a00012273,51630790,서류
a00003010,51768990,1차면접
a00003010,51601870,1차면접
a00003054,51734474,면접
a00003054,51582268,면접
a00003054,51603787,처우협의
a00003054,51734427,면접
a00003054,51579705,2차면접
a00003011,51563863,서류
a00003011,51747587,면접
a00003011,51552796,2차면접
a00003011,51710762,면접
a00003011,51720782,서류
a00003012,51594381,면접
a00003012,51710408,처우협의
a00003012,51747616,서류
a00003012,51734427,서류
a00003012,51603787,처우협의
a00003013,"",""
a00003014,51644441,면접
a00003014,51701709,서류
a00003014,51462203,처우협의
a00003014,51526025,코딩테스트
a00003015,51690926,면접
a00003015,51475976,임원면접
a00003015,51689150,서류
a00003015,51710616,서류
a00003015,51619756,면접
a00012274,51692544,처우협의
a00012274,51693678,서류
a00012274,51728886,서류
a00012274,51744347,서류
a00012274,51581375,서류
a00003017,51741538,면접
a00003018,51734463,서류
a00003018,51665146,서류
a00003018,51734427,서류
a00003018,51753320,서류
a00003020,51689623,서류
a00003020,51754046,서류
a00003020,51680172,서류
a00003021,51562472,1차면접
a00003037,51631586,처우협의
a00003037,51682782,서류
a00003037,51689065,서류
a00003037,51630779,면접
a00003037,51547562,서류
a00003022,51592824,처우협의
a00003022,51560693,처우협의
a00003022,51592831,면접
a00003023,51670390,실무면접
a00003023,51745635,서류
a00012275,"",""
a00012276,51625219,2차면접
a00012276,51618776,2차면접
a00012276,51627829,1차면접
a00012276,51722761,1차면접
a00012276,51552111,처우협의
a00003025,51583541,면접
a00007003,51582406,서류
a00007003,51745992,서류
a00007003,51592047,처우협의
a00003026,"",""
a00003027,"",""
a00003028,51746117,면접
a00003029,51533842,면접
a00003048,"",""
a00003031,51502115,처우협의
a00003031,51593464,서류
a00003031,51581359,처우협의
a00003031,51608384,서류
a00007223,51629433,임원면접
a00007223,51691517,처우협의
a00007223,51691774,서류
a00003032,"",""
a00003033,51502413,서류
a00003034,"",""
a00003052,51666870,2차면접
a00003052,51689650,서류
a00003052,51722245,1차면접
a00003052,51691565,서류
a00003052,51691527,서류
a00003111,51757606,임원면접
a00003111,51462215,서류
a00003111,51702631,처우협의
a00003111,51602590,임원면접
a00012277,51691731,서류
a00012277,51476088,면접
a00012277,51589122,인적성검사
a00012277,51691752,서류
a00012278,51744483,서류
a00012278,51745635,2차면접
a00012278,51592945,서류
a00012278,51559790,2차면접
a00012278,51560652,처우협의
a00003036,51757993,서류
a00003036,51618116,면접
a00003036,51617193,서류
a00003038,51689868,처우협의
a00003038,51691502,처우협의
a00003038,51521965,2차면접
a00003038,51691790,서류
a00003038,51722245,2차면접
a00003049,51579845,서류
a00003049,51721482,면접
a00003049,51747165,서류
a00003049,51579869,2차면접
a00003049,51659122,임원면접
a00003371,51731171,코딩테스트
a00003371,51745784,처우협의
a00003371,51670598,서류
a00003371,51768845,실무면접
a00003039,51758415,서류
a00003039,51758596,서류
a00003039,51693686,처우협의
a00003041,51574345,실무면접
a00003041,51723637,1차면접
a00003041,51686515,2차면접
a00003043,51619756,면접
a00003043,51710627,처우협의
a00003043,51686642,면접
a00003043,51688734,서류
a00012279,51615331,실무면접
a00012279,51608381,서류
a00012279,51624243,서류
a00012279,51654077,처우협의
a00012279,51689833,처우협의
a00003091,51665146,실무면접
a00003044,51592945,2차면접
a00003044,51744900,처우협의
a00003045,"",""
a00003050,51524119,2차면접
a00003050,51558416,실무면접
a00003050,51560652,처우협의
a00003051,"",""
a00003053,51692098,처우협의
a00003053,51693825,면접
a00003053,51756230,2차면접
a00003053,51653886,처우협의
a00003053,51742259,서류
a00003056,"",""
a00012280,51757630,실무면접
a00012280,51750857,서류
a00012280,51766861,처우협의
a00003067,"",""
a00003199,51535894,면접
a00003058,51601870,서류
a00003058,51780872,처우협의
a00003058,51774117,처우협의
a00003058,51593178,처우협의
a00003059,"",""
a00003087,51731185,코딩테스트
a00003087,51752071,1차면접
a00003087,51625219,서류
a00003087,51547864,처우협의
a00003060,51754046,2차면접
a00003060,51744602,면접
a00003060,51508512,면접
a00003060,51721482,서류
a00003070,"",""
a00003061,51693001,면접
a00003061,51526164,서류
a00003061,51582427,임원면접
a00003061,51686642,면접
a00003061,51710608,면접
a00003062,"",""
a00003063,51729374,실무면접
a00003063,51782679,서류
a00003063,51733914,서류
a00003064,51746578,서류
a00003064,51689065,면접
a00003064,51525665,코딩테스트
a00003064,51583541,면접
a00003064,51708092,서류
a00003075,51729870,인적성검사
a00003075,51552132,2차면접
a00003088,51710739,서류
a00003308,51682876,면접
a00003065,51686215,면접
a00003065,51743922,코딩테스트
a00003065,51619172,서류
a00003065,51692814,1차면접
a00003065,51583665,면접
a00003076,"",""
a00003068,51659166,임원면접
a00003068,51579869,1차면접
a00003069,"",""
a00003081,51746001,처우협의
a00003071,51735473,서류
a00003071,51690919,임원면접
a00003071,51765709,처우협의
a00003072,51757029,서류
a00003072,51704421,서류
a00003072,51670598,처우협의
a00003072,51733790,인적성검사
a00012281,51745784,처우협의
a00012281,51626132,처우협의
a00003074,"",""
a00003095,51658627,처우협의
a00003095,51689623,실무면접
a00003084,51687038,서류
a00003084,51559806,1차면접
a00003077,51593488,서류
a00003077,51629588,2차면접
a00003077,51744641,서류
a00003078,51722245,2차면접
a00003078,51559841,1차면접
a00007101,51524119,2차면접
a00007101,51757073,서류
a00003079,51592945,2차면접
a00003079,51722486,처우협의
a00003079,51718120,1차면접
a00012282,51561127,서류
a00011598,51689150,서류
a00011598,51680368,면접
a00003080,51693319,서류
a00003080,51540859,1차면접
a00003080,51624467,2차면접
a00003120,"",""
a00003082,51628767,서류
a00003082,51746475,처우협의
a00003082,51615331,실무면접
a00003082,51524119,2차면접
a00003083,"",""
a00003085,51743413,서류
a00003085,51735601,서류
a00003086,51601612,코딩테스트
a00003086,51680462,임원면접
a00003086,51670407,서류
a00003089,51527210,서류
a00003089,51476065,면접
a00003089,51781050,서류
a00003090,51765709,처우협의
a00003092,51704288,서류
a00003092,51559806,2차면접
a00004241,51690892,임원면접
a00004241,51589081,처우협의
a00003093,51618960,2차면접
a00003094,"",""
a00003096,"",""
a00003097,"",""
a00003228,"",""
a00003098,51658627,서류
a00003098,51657370,처우협의
a00003466,51750873,서류
a00003466,51691246,2차면접
a00003466,51587964,인적성검사
a00003099,"",""
a00003101,51604736,처우협의
a00003101,51612660,서류
a00003102,51594127,면접
a00003103,51574345,서류
a00003103,51631757,처우협의
a00003104,51745784,처우협의
a00003104,51630760,서류
a00003104,51682761,서류
a00003104,51730027,임원면접
a00003104,51710435,처우협의
a00003105,51744900,처우협의
a00003105,51756977,처우협의
a00003134,"",""
a00003106,51734434,서류
a00003107,51731213,처우협의
a00003107,51733809,임원면접
a00003107,51691246,2차면접
a00003108,51692077,면접
a00003108,51772254,서류
a00003110,51629406,서류
a00003110,51757635,면접
a00003110,51631586,처우협의
a00003110,51756584,2차면접
a00003110,51693012,서류
a00012283,51629152,1차면접
a00012283,51561929,처우협의
a00012283,51595270,처우협의
a00012283,51500406,처우협의
a00011599,51686578,면접
a00011599,51657316,서류
a00011599,51645292,서류
a00011599,51710499,서류
a00003112,51689264,면접
a00003112,51745992,서류
a00003112,51722528,코딩테스트
a00003112,51459452,처우협의
a00003112,51617712,서류
a00003113,51780510,2차면접
a00003113,51744602,면접
a00003113,51550710,임원면접
a00003113,51710499,면접
a00003113,51744483,면접
a00003114,51575094,면접
a00003115,51530297,서류
a00003115,51671182,서류
a00003115,51539264,임원면접
a00003115,51744404,서류
a00003115,51595037,서류
a00003116,"",""
a00003125,51630017,처우협의
a00003125,51686306,처우협의
a00003125,51687402,처우협의
a00003125,51547619,1차면접
a00003125,51581359,1차면접
a00012284,51589123,1차면접
a00012284,51741727,처우협의
a00003117,51704309,처우협의
a00003117,51668284,실무면접
a00003117,51704621,서류
a00003117,51564944,임원면접
a00003117,51709858,처우협의
a00003132,51755772,처우협의
a00003132,51617193,1차면접
a00003132,51745663,1차면접
a00003132,51582268,면접
a00003132,51583599,면접
a00003118,51582390,처우협의
a00003118,51731100,서류
a00003118,51757635,처우협의
a00003118,51693461,실무면접
a00003118,51729977,임원면접
a00003193,51731243,코딩테스트
a00003193,51723762,처우협의
