employee_id,age,education,career,job,skills_explode,skfn_explode
a00001429,32,대졸(예정),9,인공지능/머신러닝,Flux,52
a00001430,30,고졸(예정),0,정보보안 담당자,Firewall,4
a00001430,30,고졸(예정),0,정보보안 담당자,GitHub,4
a00001430,30,고졸(예정),0,정보보안 담당자,L2,1
a00001431,22,대졸(예정),0,서버/백엔드 개발자,Electron,6
a00001431,22,대졸(예정),0,서버/백엔드 개발자,AIOHTTP,6
a00006185,31,대졸(예정),5,DBA,Java,27
a00001431,22,대졸(예정),0,서버/백엔드 개발자,OLAP,3
a00001432,27,대졸(예정),0,프론트엔드 개발자,Slack,6
a00001432,27,대졸(예정),0,프론트엔드 개발자,Create React Native App,9
a00001432,27,대졸(예정),0,프론트엔드 개발자,Microsoft Teams,9
a00001433,30,대졸(예정),2,HW/임베디드,Docker,16
a00001433,30,대졸(예정),2,HW/임베디드,Autocad,15
a00001433,30,대졸(예정),2,HW/임베디드,C#,12
a00001433,30,대졸(예정),2,HW/임베디드,GUI,20
a00001433,30,대졸(예정),2,HW/임베디드,Flow,14
a00001434,40,대졸(예정),15,안드로이드 개발자,Dart,42
a00001434,40,대졸(예정),15,안드로이드 개발자,Flutter,44
a00001434,40,대졸(예정),15,안드로이드 개발자,Webpack,52
a00001434,40,대졸(예정),15,안드로이드 개발자,PyTorch,45
a00001434,40,대졸(예정),15,안드로이드 개발자,Socket.IO,48
a00001435,30,대졸(예정),0,블록체인,Kubernetes,1
a00001435,30,대졸(예정),0,블록체인,React,9
a00001435,30,대졸(예정),0,블록체인,Go,5
a00001435,30,대졸(예정),0,블록체인,GraphQL,8
a00001435,30,대졸(예정),0,블록체인,SW,3
a00001436,30,고졸(예정),2,정보보안 담당자,Redis,13
a00001436,30,고졸(예정),2,정보보안 담당자,HW,15
a00001436,30,고졸(예정),2,정보보안 담당자,Snort,25
a00001437,20,고졸(예정),0,DBA,PostgreSQL,8
a00001437,20,고졸(예정),0,DBA,GCP,1
a00001437,20,고졸(예정),0,DBA,Tableau,3
a00001437,20,고졸(예정),0,DBA,MongoDB,4
a00001437,20,고졸(예정),0,DBA,Vertica,6
a00001438,51,대졸(예정),17,서버/백엔드 개발자,Kotlin,49
a00001438,51,대졸(예정),17,서버/백엔드 개발자,Python,54
a00001438,51,대졸(예정),17,서버/백엔드 개발자,Coqui TTS,52
a00001438,51,대졸(예정),17,서버/백엔드 개발자,TCP/IP,42
a00001438,51,대졸(예정),17,서버/백엔드 개발자,Objective-C,52
a00001439,20,대졸(예정),0,프론트엔드 개발자,Android SDK,9
a00001439,20,대졸(예정),0,프론트엔드 개발자,Network,4
a00001439,20,대졸(예정),0,프론트엔드 개발자,C++,6
a00001439,20,대졸(예정),0,프론트엔드 개발자,Amazon EKS,0
a00001439,20,대졸(예정),0,프론트엔드 개발자,React,6
a00001440,28,초대졸(예정),3,SW/솔루션,NestJS,14
a00001440,28,초대졸(예정),3,SW/솔루션,Verilog,21
a00001440,28,초대졸(예정),3,SW/솔루션,L7,11
a00001441,41,고졸미만,13,QA 엔지니어,HW,47
a00001441,41,고졸미만,13,QA 엔지니어,C++,52
a00001441,41,고졸미만,13,QA 엔지니어,Android OS,53
a00001441,41,고졸미만,13,QA 엔지니어,Redmine,46
a00001442,26,초대졸(예정),0,QA 엔지니어,Android OS,1
a00001442,26,초대졸(예정),0,QA 엔지니어,C++,7
a00001442,26,초대졸(예정),0,QA 엔지니어,Grafana,1
a00001442,26,초대졸(예정),0,QA 엔지니어,Python,8
a00001442,26,초대졸(예정),0,QA 엔지니어,Jenkins,0
a00001443,23,대졸(예정),0,정보보안 담당자,Python,20
a00001443,23,대졸(예정),0,정보보안 담당자,MachineLearning,29
a00001443,23,대졸(예정),0,정보보안 담당자,Spring Boot,13
a00001443,23,대졸(예정),0,정보보안 담당자,HTML5,14
a00001443,23,대졸(예정),0,정보보안 담당자,C++,23
a00001443,23,대졸(예정),0,정보보안 담당자,L2,6
a00001444,33,대졸(예정),3,HW/임베디드,DeepLearning,16
a00001444,33,대졸(예정),3,HW/임베디드,Qt,19
a00001444,33,대졸(예정),3,HW/임베디드,Scope,19
a00001445,48,대졸(예정),15,SW/솔루션,Coqui TTS,54
a00001445,48,대졸(예정),15,SW/솔루션,NGINX,46
a00001445,48,대졸(예정),15,SW/솔루션,Swift,54
a00001445,48,대졸(예정),15,SW/솔루션,Redis,44
a00001445,48,대졸(예정),15,SW/솔루션,PHP,46
a00001446,27,초대졸(예정),4,SW/솔루션,labview,30
a00001446,27,초대졸(예정),4,SW/솔루션,InfluxDB,34
a00001446,27,초대졸(예정),4,SW/솔루션,Qt,33
a00001447,24,대졸(예정),1,DBA,Java,22
a00001447,24,대졸(예정),1,DBA,Selenium,24
a00001447,24,대졸(예정),1,DBA,Python,23
a00001447,24,대졸(예정),1,DBA,Linux,21
a00001448,29,대졸(예정),0,DevOps/시스템 엔지니어,Router,10
a00006185,31,대졸(예정),5,DBA,PHP,35
a00001448,29,대졸(예정),0,DevOps/시스템 엔지니어,AI/인공지능,3
a00001448,29,대졸(예정),0,DevOps/시스템 엔지니어,React Native,7
a00001448,29,대졸(예정),0,DevOps/시스템 엔지니어,jQuery,9
a00001449,23,고졸(예정),0,서버/백엔드 개발자,Refactor.io,8
a00001449,23,고졸(예정),0,서버/백엔드 개발자,TailwindCSS,9
a00001449,23,고졸(예정),0,서버/백엔드 개발자,AngularJS,3
a00001449,23,고졸(예정),0,서버/백엔드 개발자,DeepLearning,4
a00001449,23,고졸(예정),0,서버/백엔드 개발자,OpenResty,8
a00001450,23,고졸(예정),0,정보보안 담당자,ARM,3
a00001450,23,고졸(예정),0,정보보안 담당자,ERP,7
a00001450,23,고졸(예정),0,정보보안 담당자,CloudFlare,1
a00001451,40,대졸(예정),5,정보보안 담당자,ARM,31
a00001451,40,대졸(예정),5,정보보안 담당자,TypeScript,36
a00001451,40,대졸(예정),5,정보보안 담당자,vmware,37
a00001451,40,대졸(예정),5,정보보안 담당자,React Query,36
a00001451,40,대졸(예정),5,정보보안 담당자,CSS 3,37
a00001452,50,대졸(예정),12,웹퍼블리셔,Vercel,41
a00001452,50,대졸(예정),12,웹퍼블리셔,axios,53
a00001452,50,대졸(예정),12,웹퍼블리셔,REST API,43
a00001453,39,대졸(예정),2,서버/백엔드 개발자,TCP/IP,15
a00001453,39,대졸(예정),2,서버/백엔드 개발자,Eclipse,16
a00001453,39,대졸(예정),2,서버/백엔드 개발자,Tibero,18
a00001453,39,대졸(예정),2,서버/백엔드 개발자,AI/인공지능,12
a00001454,27,대졸(예정),3,서버/백엔드 개발자,OAuth2,16
a00001454,27,대졸(예정),3,서버/백엔드 개발자,REST API,24
a00001454,27,대졸(예정),3,서버/백엔드 개발자,vscode.dev,16
a00001454,27,대졸(예정),3,서버/백엔드 개발자,MSA,25
a00001454,27,대졸(예정),3,서버/백엔드 개발자,Ansible,25
a00001455,35,초대졸(예정),3,DBA,NestJS,23
a00001455,35,초대졸(예정),3,DBA,Entity Framework,21
a00001455,35,초대졸(예정),3,DBA,MSA,18
a00001455,35,초대졸(예정),3,DBA,Django,18
a00001456,25,고졸(예정),0,서버/백엔드 개발자,AWS Lambda,9
a00001456,25,고졸(예정),0,서버/백엔드 개발자,Solidity,2
a00001456,25,고졸(예정),0,서버/백엔드 개발자,Travis CI,1
a00001456,25,고졸(예정),0,서버/백엔드 개발자,OpenCV,6
a00001896,30,석박사(예정),0,프론트엔드 개발자,C#,9
a00001896,30,석박사(예정),0,프론트엔드 개발자,AWS,5
a00001896,30,석박사(예정),0,프론트엔드 개발자,Python,6
a00002649,33,대졸(예정),8,프론트엔드 개발자,AWS,52
a00002649,33,대졸(예정),8,프론트엔드 개발자,vuex,47
a00002649,33,대졸(예정),8,프론트엔드 개발자,Oracle,52
a00001457,33,대졸(예정),1,정보보안 담당자,Java,22
a00001457,33,대졸(예정),1,정보보안 담당자,ERP,12
a00001457,33,대졸(예정),1,정보보안 담당자,CISA,21
a00001457,33,대졸(예정),1,정보보안 담당자,Redis,21
a00001458,48,대졸(예정),20,HW/임베디드,OpenStack,48
a00001458,48,대졸(예정),20,HW/임베디드,Yocto,41
a00001458,48,대졸(예정),20,HW/임베디드,DeepLearning,48
a00001458,48,대졸(예정),20,HW/임베디드,SMPS,48
a00001458,48,대졸(예정),20,HW/임베디드,ethernet,54
a00001459,44,대졸(예정),1,프론트엔드 개발자,OAuth2,18
a00001459,44,대졸(예정),1,프론트엔드 개발자,AngularJS,24
a00001459,44,대졸(예정),1,프론트엔드 개발자,Django,11
a00001459,44,대졸(예정),1,프론트엔드 개발자,Jotai,24
a00001460,28,대졸(예정),1,QA 엔지니어,Appium,15
a00001460,28,대졸(예정),1,QA 엔지니어,HW,21
a00001460,28,대졸(예정),1,QA 엔지니어,Redmine,11
a00001460,28,대졸(예정),1,QA 엔지니어,C,22
a00001460,28,대졸(예정),1,QA 엔지니어,SW,17
a00001461,35,대졸(예정),3,iOS 개발자,React,36
a00001461,35,대졸(예정),3,iOS 개발자,Xcode,25
a00001461,35,대졸(예정),3,iOS 개발자,JavaScript,35
a00001461,35,대졸(예정),3,iOS 개발자,SW,16
a00001462,34,석박사(예정),8,서버/백엔드 개발자,C++,47
a00001462,34,석박사(예정),8,서버/백엔드 개발자,GitHub,41
a00001462,34,석박사(예정),8,서버/백엔드 개발자,JSON,44
a00001463,33,초대졸(예정),2,프론트엔드 개발자,Jotai,21
a00001463,33,초대졸(예정),2,프론트엔드 개발자,Next.js,19
a00001463,33,초대졸(예정),2,프론트엔드 개발자,Google Analytics,17
a00001463,33,초대졸(예정),2,프론트엔드 개발자,NoSql,12
a00001464,26,대졸(예정),0,서버/백엔드 개발자,Mfc,5
a00001464,26,대졸(예정),0,서버/백엔드 개발자,OAuth2,10
a00001464,26,대졸(예정),0,서버/백엔드 개발자,GitHub Actions,4
a00001465,29,초대졸(예정),2,서버/백엔드 개발자,ScrapingBot,17
a00001465,29,초대졸(예정),2,서버/백엔드 개발자,ISMS,11
a00001465,29,초대졸(예정),2,서버/백엔드 개발자,Flask,16
a00001465,29,초대졸(예정),2,서버/백엔드 개발자,VPN,14
a00001465,29,초대졸(예정),2,서버/백엔드 개발자,QA,22
a00001466,30,대졸(예정),0,정보보안 담당자,JSON-RPC,10
a00001466,30,대졸(예정),0,정보보안 담당자,Windows Terminal,7
a00001466,30,대졸(예정),0,정보보안 담당자,Firewall,5
a00001466,30,대졸(예정),0,정보보안 담당자,Node.js,4
a00001467,26,대졸(예정),2,DevOps/시스템 엔지니어,ASP.NET,16
a00001467,26,대졸(예정),2,DevOps/시스템 엔지니어,PyTorch,14
a00001467,26,대졸(예정),2,DevOps/시스템 엔지니어,CSS 3,17
a00001467,26,대졸(예정),2,DevOps/시스템 엔지니어,Ubuntu,21
a00001467,26,대졸(예정),2,DevOps/시스템 엔지니어,L2,20
a00001468,35,고졸(예정),5,웹퍼블리셔,Visual Studio Code,34
a00001468,35,고졸(예정),5,웹퍼블리셔,Java,27
a00001468,35,고졸(예정),5,웹퍼블리셔,Zeplin,38
a00001469,49,초대졸(예정),4,서버/백엔드 개발자,LDAP,26
a00001469,49,초대졸(예정),4,서버/백엔드 개발자,Apache HTTP Server,31
a00001469,49,초대졸(예정),4,서버/백엔드 개발자,ERP,33
a00001470,50,대졸(예정),20,iOS 개발자,Java,52
a00001470,50,대졸(예정),20,iOS 개발자,Mac OS X,46
a00001470,50,대졸(예정),20,iOS 개발자,Linux,52
a00001470,50,대졸(예정),20,iOS 개발자,Jira,45
a00001470,50,대졸(예정),20,iOS 개발자,Node.js,54
a00001471,31,대졸(예정),0,서버/백엔드 개발자,HTML5,0
a00001471,31,대졸(예정),0,서버/백엔드 개발자,QueryDSL,7
a00001471,31,대졸(예정),0,서버/백엔드 개발자,Sentry,2
a00001471,31,대졸(예정),0,서버/백엔드 개발자,Druid,7
a00001472,48,대졸(예정),17,DBA,DB,53
a00001472,48,대졸(예정),17,DBA,Redis,54
a00001472,48,대졸(예정),17,DBA,Spring Boot,43
a00001473,51,초대졸(예정),20,SW/솔루션,ROS,53
a00001473,51,초대졸(예정),20,SW/솔루션,NestJS,54
a00001473,51,초대졸(예정),20,SW/솔루션,Verilog,42
a00001474,24,고졸(예정),0,프론트엔드 개발자,Dart,4
a00001474,24,고졸(예정),0,프론트엔드 개발자,IntelliJ IDEA,2
a00001474,24,고졸(예정),0,프론트엔드 개발자,TypeScript,3
a00001474,24,고졸(예정),0,프론트엔드 개발자,Azure DevOps,1
a00001474,24,고졸(예정),0,프론트엔드 개발자,Linux,3
a00010059,29,석박사(예정),3,SW/솔루션,Analog,25
a00010059,29,석박사(예정),3,SW/솔루션,MES,18
a00010059,29,석박사(예정),3,SW/솔루션,MongoDB,25
a00010059,29,석박사(예정),3,SW/솔루션,Grafana,22
a00010059,29,석박사(예정),3,SW/솔루션,K8S,22
a00001475,20,대졸(예정),0,안드로이드 개발자,Windows,7
a00001475,20,대졸(예정),0,안드로이드 개발자,Webpack,10
a00001475,20,대졸(예정),0,안드로이드 개발자,Objective-C,6
a00001475,20,대졸(예정),0,안드로이드 개발자,WebRTC,5
a00001476,26,대졸(예정),3,DevOps/시스템 엔지니어,REST API,16
a00001476,26,대졸(예정),3,DevOps/시스템 엔지니어,PLC,17
a00001476,26,대졸(예정),3,DevOps/시스템 엔지니어,Ccna,13
a00001584,23,초대졸(예정),0,SW/솔루션,Rust,0
a00001584,23,초대졸(예정),0,SW/솔루션,Python,2
a00001584,23,초대졸(예정),0,SW/솔루션,Android OS,10
a00001584,23,초대졸(예정),0,SW/솔루션,JSP,2
a00001477,34,대졸(예정),10,서버/백엔드 개발자,TensorFlow,49
a00001477,34,대졸(예정),10,서버/백엔드 개발자,Swagger UI,51
a00001477,34,대졸(예정),10,서버/백엔드 개발자,TailwindCSS,51
a00001478,28,초대졸(예정),1,SW/솔루션,Miplatform,17
a00001478,28,초대졸(예정),1,SW/솔루션,3D Rendering,14
a00001478,28,초대졸(예정),1,SW/솔루션,Kafka,24
a00001478,28,초대졸(예정),1,SW/솔루션,ethernet,14
a00001478,28,초대졸(예정),1,SW/솔루션,Spring,23
a00001479,50,초대졸(예정),18,DevOps/시스템 엔지니어,CodeIgniter,54
a00001479,50,초대졸(예정),18,DevOps/시스템 엔지니어,Amazon ECR,47
a00001479,50,초대졸(예정),18,DevOps/시스템 엔지니어,L4,50
a00001479,50,초대졸(예정),18,DevOps/시스템 엔지니어,Azure DevOps,51
a00001480,30,초대졸(예정),4,프론트엔드 개발자,Sass,32
a00001480,30,초대졸(예정),4,프론트엔드 개발자,Jenkins,27
a00001480,30,초대졸(예정),4,프론트엔드 개발자,Redux,26
a00001480,30,초대졸(예정),4,프론트엔드 개발자,GraphQL,34
a00001480,30,초대졸(예정),4,프론트엔드 개발자,vuex,40
a00001481,28,초대졸(예정),0,DevOps/시스템 엔지니어,Red Hat OpenShift,0
a00001481,28,초대졸(예정),0,DevOps/시스템 엔지니어,AWS CloudFormation,4
a00001481,28,초대졸(예정),0,DevOps/시스템 엔지니어,Windows,9
a00001482,27,대졸(예정),2,프론트엔드 개발자,Bootstrap,14
a00001482,27,대졸(예정),2,프론트엔드 개발자,Pandas,25
a00001482,27,대졸(예정),2,프론트엔드 개발자,WebAssembly,13
a00008930,29,고졸(예정),2,VR/AR/3D,VR,18
a00008930,29,고졸(예정),2,VR/AR/3D,AWS,20
a00008930,29,고졸(예정),2,VR/AR/3D,AI/인공지능,19
a00008930,29,고졸(예정),2,VR/AR/3D,C,19
a00002173,43,대졸(예정),12,웹 풀스택 개발자,Jenkins,48
a00002173,43,대졸(예정),12,웹 풀스택 개발자,REST API,53
a00002173,43,대졸(예정),12,웹 풀스택 개발자,AZURE,45
a00002173,43,대졸(예정),12,웹 풀스택 개발자,C#,51
a00001483,50,석박사(예정),11,서버/백엔드 개발자,Git Flow,42
a00001483,50,석박사(예정),11,서버/백엔드 개발자,Amazon EKS,55
a00001483,50,석박사(예정),11,서버/백엔드 개발자,Elasticsearch,43
a00001483,50,석박사(예정),11,서버/백엔드 개발자,MSA,53
a00001483,50,석박사(예정),11,서버/백엔드 개발자,Spring Boot,52
a00001484,35,고졸(예정),7,서버/백엔드 개발자,SQL,50
a00001484,35,고졸(예정),7,서버/백엔드 개발자,Amazon ECR,49
a00001484,35,고졸(예정),7,서버/백엔드 개발자,Azure DevOps,54
a00001485,37,초대졸(예정),2,웹퍼블리셔,Vue.js,18
a00001485,37,초대졸(예정),2,웹퍼블리셔,React,20
a00001485,37,초대졸(예정),2,웹퍼블리셔,GitHub,22
a00001486,21,석박사(예정),0,프론트엔드 개발자,Expo,7
a00001486,21,석박사(예정),0,프론트엔드 개발자,OpenCV,2
a00001486,21,석박사(예정),0,프론트엔드 개발자,Visual Studio Code,1
a00001486,21,석박사(예정),0,프론트엔드 개발자,Adobe XD,8
a00001486,21,석박사(예정),0,프론트엔드 개발자,Amazon EC2,6
a00001487,32,석박사(예정),6,인공지능/머신러닝,Spark,29
a00001487,32,석박사(예정),6,인공지능/머신러닝,Microsoft Teams,35
a00001487,32,석박사(예정),6,인공지능/머신러닝,FastAPI,38
a00001488,20,고졸(예정),1,프론트엔드 개발자,Figma,25
a00001488,20,고졸(예정),1,프론트엔드 개발자,Refactor.io,25
a00001488,20,고졸(예정),1,프론트엔드 개발자,FastAPI,19
a00001489,27,초대졸(예정),0,서버/백엔드 개발자,Go,7
a00001489,27,초대졸(예정),0,서버/백엔드 개발자,ABAP,3
a00001489,27,초대졸(예정),0,서버/백엔드 개발자,Hibernate,5
a00001489,27,초대졸(예정),0,서버/백엔드 개발자,Spring Data JPA,4
a00001490,27,대졸(예정),2,서버/백엔드 개발자,Apache Tomcat,17
a00001490,27,대졸(예정),2,서버/백엔드 개발자,.NET,17
a00001490,27,대졸(예정),2,서버/백엔드 개발자,CISSP,16
a00001490,27,대졸(예정),2,서버/백엔드 개발자,GoLand,24
a00001490,27,대졸(예정),2,서버/백엔드 개발자,QueryDSL,14
a00001491,28,석박사(예정),0,SW/솔루션,VHDL,9
a00001491,28,석박사(예정),0,SW/솔루션,Apache Sling,1
a00001491,28,석박사(예정),0,SW/솔루션,ASP.NET,0
a00001491,28,석박사(예정),0,SW/솔루션,L3,8
a00001492,21,대졸(예정),0,빅데이터 엔지니어,GraphQL,4
a00001492,21,대졸(예정),0,빅데이터 엔지니어,OpenCV,9
a00001492,21,대졸(예정),0,빅데이터 엔지니어,BigData,0
a00001493,36,대졸(예정),3,서버/백엔드 개발자,AngularJS,21
a00001493,36,대졸(예정),3,서버/백엔드 개발자,Google Analytics,25
a00001493,36,대졸(예정),3,서버/백엔드 개발자,AWS,23
a00001493,36,대졸(예정),3,서버/백엔드 개발자,ERP,14
a00001494,49,석박사(예정),5,QA 엔지니어,QA,34
a00001494,49,석박사(예정),5,QA 엔지니어,Linux,36
a00001494,49,석박사(예정),5,QA 엔지니어,Slack,35
a00001494,49,석박사(예정),5,QA 엔지니어,Playwright,33
a00001495,38,고졸(예정),6,서버/백엔드 개발자,OLAP,33
a00001495,38,고졸(예정),6,서버/백엔드 개발자,GitLab,32
a00001495,38,고졸(예정),6,서버/백엔드 개발자,C,37
a00001496,51,초대졸(예정),20,서버/백엔드 개발자,JavaScript,49
a00001496,51,초대졸(예정),20,서버/백엔드 개발자,QueryDSL,44
a00001496,51,초대졸(예정),20,서버/백엔드 개발자,OpenResty,54
a00001496,51,초대졸(예정),20,서버/백엔드 개발자,Kubernetes,43
a00001497,28,초대졸(예정),2,SW/솔루션,ROS,14
a00001497,28,초대졸(예정),2,SW/솔루션,Pads,15
a00001497,28,초대졸(예정),2,SW/솔루션,Kotlin,16
a00001497,28,초대졸(예정),2,SW/솔루션,Switch,24
